voltage x,voltage y,time
4.649280173,4.646978295,31.301
4.643689898,4.639743822,31.302
4.635140067,4.638757304,31.303
4.628892114,4.634482388,31.304
4.627905595,4.628892114,31.305
4.627905595,4.631193991,31.306
4.631193991,4.63250935,31.307
4.627905595,4.633824709,31.308
4.62264416,4.626261397,31.309
4.618698085,4.620999962,31.31
4.619355764,4.615409688,31.311
4.627247916,4.619355764,31.312
4.627905595,4.634482388,31.313
4.63283819,4.638099624,31.314
4.635797747,4.633824709,31.315
4.634811228,4.638099624,31.316
4.634811228,4.638099624,31.317
4.634811228,4.621328802,31.318
4.644347578,4.640401502,31.319
4.65191089,4.647307135,31.32
4.65191089,4.648951333,31.321
4.640072662,4.644018738,31.322
4.635140067,4.633495869,31.323
4.62264416,4.629878633,31.324
4.620342283,4.631193991,31.325
4.621657641,4.627247916,31.326
4.627576755,4.626261397,31.327
4.619684603,4.628563274,31.328
4.617711566,4.625603717,31.329
4.614752009,4.620671122,31.33
4.612778971,4.618369245,31.331
4.618040405,4.626919076,31.332
4.628563274,4.633167029,31.333
4.633495869,4.633824709,31.334
4.63250935,4.639414983,31.335
4.634153548,4.619355764,31.336
4.633495869,4.620013443,31.337
4.636126586,4.625932557,31.338
4.644347578,4.640072662,31.339
4.648951333,4.649937852,31.34
4.652897409,4.647635974,31.341
4.645991776,4.644676417,31.342
4.621328802,4.636126586,31.343
4.616067367,4.631193991,31.344
4.626919076,4.63250935,31.345
4.626261397,4.633495869,31.346
4.629878633,4.629220953,31.347
4.627576755,4.631193991,31.348
4.620342283,4.626261397,31.349
4.614423169,4.620671122,31.35
4.61310781,4.618040405,31.351
4.618040405,4.611134773,31.352
4.627576755,4.614094329,31.353
4.63218051,4.620342283,31.354
4.637441945,4.624946038,31.355
4.63283819,4.622315321,31.356
4.634482388,4.623630679,31.357
4.636126586,4.635140067,31.358
4.645005257,4.639743822,31.359
4.65191089,4.646320616,31.36
4.650595531,4.647964814,31.361
4.648622493,4.645005257,31.362
4.625274878,4.636126586,31.363
4.622315321,4.631851671,31.364
4.624946038,4.627576755,31.365
4.620013443,4.629220953,31.366
4.619026924,4.628234434,31.367
4.621657641,4.627905595,31.368
4.610148254,4.626261397,31.369
4.607846376,4.620342283,31.37
4.605544498,4.617053886,31.371
4.610805933,4.62264416,31.372
4.626919076,4.628234434,31.373
4.630536312,4.640730341,31.374
4.629220953,4.641059181,31.375
4.638757304,4.634811228,31.376
4.634153548,4.639743822,31.377
4.636126586,4.637770785,31.378
4.638428464,4.645005257,31.379
4.646978295,4.654870447,31.38
4.647964814,4.652568569,31.381
4.64171686,4.646320616,31.382
4.636126586,4.621657641,31.383
4.630536312,4.617711566,31.384
4.627905595,4.614752009,31.385
4.629549793,4.626919076,31.386
4.625932557,4.63250935,31.387
4.625603717,4.63218051,31.388
4.620999962,4.624288359,31.389
4.61310781,4.622973,31.39
4.61310781,4.619026924,31.391
4.618698085,4.619355764,31.392
4.626590236,4.630865152,31.393
4.630865152,4.638428464,31.394
4.633495869,4.638757304,31.395
4.633167029,4.641388021,31.396
4.634482388,4.641388021,31.397
4.635797747,4.639086143,31.398
4.640072662,4.646320616,31.399
4.646649455,4.652897409,31.4
4.648293654,4.655199287,31.401
4.644018738,4.650266692,31.402
4.633495869,4.617053886,31.403
4.629878633,4.628892114,31.404
4.631193991,4.625932557,31.405
4.631851671,4.630536312,31.406
4.628892114,4.629878633,31.407
4.633824709,4.626590236,31.408
4.625932557,4.62330184,31.409
4.620342283,4.617382726,31.41
4.618698085,4.614094329,31.411
4.623630679,4.62330184,31.412
4.629220953,4.628563274,31.413
4.638757304,4.631522831,31.414
4.640072662,4.635468907,31.415
4.638099624,4.636455426,31.416
4.627905595,4.634153548,31.417
4.628892114,4.636455426,31.418
4.640072662,4.646320616,31.419
4.648293654,4.654870447,31.42
4.646978295,4.65191089,31.421
4.643032219,4.649937852,31.422
4.635140067,4.643032219,31.423
4.627905595,4.625603717,31.424
4.633495869,4.638428464,31.425
4.626590236,4.63283819,31.426
4.629220953,4.631522831,31.427
4.627905595,4.63218051,31.428
4.620671122,4.624946038,31.429
4.614752009,4.620342283,31.43
4.614094329,4.616725047,31.431
4.619355764,4.620999962,31.432
4.629878633,4.63218051,31.433
4.633495869,4.636126586,31.434
4.63283819,4.638099624,31.435
4.633495869,4.640072662,31.436
4.635468907,4.639414983,31.437
4.636784266,4.642703379,31.438
4.642703379,4.643032219,31.439
4.650595531,4.64171686,31.44
4.647635974,4.648951333,31.441
4.6420457,4.646320616,31.442
4.638428464,4.641388021,31.443
4.630865152,4.634811228,31.444
4.630865152,4.633167029,31.445
4.626261397,4.630207472,31.446
4.631193991,4.63283819,31.447
4.628234434,4.631522831,31.448
4.623959519,4.628892114,31.449
4.617711566,4.620671122,31.45
4.618369245,4.611792452,31.451
4.624617198,4.622315321,31.452
4.629878633,4.626261397,31.453
4.637770785,4.634482388,31.454
4.641388021,4.636455426,31.455
4.64171686,4.635140067,31.456
4.637770785,4.633495869,31.457
4.639743822,4.639086143,31.458
4.642703379,4.640072662,31.459
4.65158205,4.648951333,31.46
4.653555088,4.649280173,31.461
4.650266692,4.6420457,31.462
4.638757304,4.635468907,31.463
4.636455426,4.629878633,31.464
4.633495869,4.630207472,31.465
4.628563274,4.628234434,31.466
4.631851671,4.630207472,31.467
4.630865152,4.626261397,31.468
4.630207472,4.623959519,31.469
4.617711566,4.614752009,31.47
4.617053886,4.612121291,31.471
4.625274878,4.619026924,31.472
4.627576755,4.626919076,31.473
4.639414983,4.636784266,31.474
4.640072662,4.635468907,31.475
4.636784266,4.639414983,31.476
4.638757304,4.631851671,31.477
4.643361059,4.636784266,31.478
4.644018738,4.640072662,31.479
4.633824709,4.647964814,31.48
4.637113105,4.648951333,31.481
4.635140067,4.645662936,31.482
4.624288359,4.635468907,31.483
4.620671122,4.63218051,31.484
4.616725047,4.631193991,31.485
4.615738528,4.631193991,31.486
4.615738528,4.628234434,31.487
4.627247916,4.629878633,31.488
4.625274878,4.627905595,31.489
4.614094329,4.623630679,31.49
4.615409688,4.616725047,31.491
4.619026924,4.623630679,31.492
4.628234434,4.630865152,31.493
4.631522831,4.641388021,31.494
4.637770785,4.643032219,31.495
4.636126586,4.641059181,31.496
4.637770785,4.621328802,31.497
4.635797747,4.634153548,31.498
4.643361059,4.640401502,31.499
4.650924371,4.646978295,31.5
4.654541607,4.648951333,31.501
4.647307135,4.645334097,31.502
4.637770785,4.635468907,31.503
4.631522831,4.630865152,31.504
4.631193991,4.624617198,31.505
4.634482388,4.631851671,31.506
4.630207472,4.630536312,31.507
4.627905595,4.63250935,31.508
4.625932557,4.627576755,31.509
4.614094329,4.618698085,31.51
4.612778971,4.615738528,31.511
4.621986481,4.621657641,31.512
4.627576755,4.628234434,31.513
4.630207472,4.618698085,31.514
4.63250935,4.639086143,31.515
4.635140067,4.626261397,31.516
4.636784266,4.633824709,31.517
4.640730341,4.635468907,31.518
4.645662936,4.6420457,31.519
4.640401502,4.649937852,31.52
4.636126586,4.646320616,31.521
4.63283819,4.645991776,31.522
4.622973,4.640072662,31.523
4.618040405,4.633824709,31.524
4.616725047,4.63218051,31.525
4.614094329,4.630536312,31.526
4.615738528,4.633167029,31.527
4.627576755,4.630207472,31.528
4.621328802,4.625603717,31.529
4.616396207,4.622315321,31.53
4.61376549,4.600940743,31.531
4.620671122,4.620999962,31.532
4.627247916,4.614752009,31.533
4.63250935,4.622315321,31.534
4.635140067,4.634482388,31.535
4.635140067,4.637113105,31.536
4.637770785,4.622973,31.537
4.641059181,4.637770785,31.538
4.640730341,4.631522831,31.539
4.644018738,4.636455426,31.54
4.65158205,4.646649455,31.541
4.645991776,4.633495869,31.542
4.64237454,4.635468907,31.543
4.615080848,4.63250935,31.544
4.615080848,4.626919076,31.545
4.615738528,4.631522831,31.546
4.61310781,4.629878633,31.547
4.61343665,4.627905595,31.548
4.608832895,4.625603717,31.549
4.6039003,4.621657641,31.55
4.601598423,4.616725047,31.551
4.620999962,4.621328802,31.552
4.626919076,4.626919076,31.553
4.630865152,4.635797747,31.554
4.634482388,4.635468907,31.555
4.635468907,4.639743822,31.556
4.635797747,4.637113105,31.557
4.634482388,4.635140067,31.558
4.641388021,4.639414983,31.559
4.648293654,4.646320616,31.56
4.635468907,4.648951333,31.561
4.629549793,4.646649455,31.562
4.622973,4.639086143,31.563
4.615409688,4.63283819,31.564
4.614423169,4.631193991,31.565
4.614094329,4.630865152,31.566
4.627247916,4.626919076,31.567
4.627576755,4.615080848,31.568
4.625603717,4.625274878,31.569
4.620999962,4.617053886,31.57
4.618369245,4.61376549,31.571
4.623630679,4.617382726,31.572
4.631193991,4.63218051,31.573
4.634482388,4.631193991,31.574
4.639086143,4.636455426,31.575
4.64171686,4.637770785,31.576
4.640072662,4.638428464,31.577
4.640072662,4.635468907,31.578
4.644018738,4.644018738,31.579
4.634153548,4.651253211,31.58
4.637441945,4.65191089,31.581
4.646649455,4.640401502,31.582
4.635140067,4.641388021,31.583
4.627905595,4.614094329,31.584
4.629549793,4.629220953,31.585
4.631522831,4.629549793,31.586
4.633167029,4.624946038,31.587
4.628563274,4.624288359,31.588
4.625603717,4.62330184,31.589
4.621657641,4.619026924,31.59
4.617382726,4.609819414,31.591
4.624946038,4.616396207,31.592
4.631193991,4.624617198,31.593
4.639086143,4.631193991,31.594
4.640072662,4.63250935,31.595
4.644018738,4.636126586,31.596
4.640072662,4.636126586,31.597
4.641059181,4.634153548,31.598
4.643689898,4.638428464,31.599
4.640401502,4.647964814,31.6
4.637441945,4.654541607,31.601
4.633495869,4.645334097,31.602
4.626919076,4.638099624,31.603
4.620671122,4.634153548,31.604
4.618369245,4.629878633,31.605
4.620671122,4.63218051,31.606
4.615080848,4.629549793,31.607
4.615409688,4.630207472,31.608
4.611792452,4.62330184,31.609
4.605873338,4.619026924,31.61
4.603571461,4.612121291,31.611
4.60455798,4.619026924,31.612
4.616067367,4.630536312,31.613
4.620671122,4.636126586,31.614
4.620013443,4.635468907,31.615
4.636784266,4.636784266,31.616
4.621657641,4.637113105,31.617
4.62330184,4.638099624,31.618
4.629878633,4.643032219,31.619
4.640072662,4.647307135,31.62
4.65191089,4.645662936,31.621
4.649280173,4.641059181,31.622
4.633824709,4.628892114,31.623
4.614423169,4.634153548,31.624
4.617711566,4.635797747,31.625
4.616725047,4.631851671,31.626
4.617711566,4.629549793,31.627
4.615080848,4.630536312,31.628
4.615080848,4.624617198,31.629
4.60422914,4.622315321,31.63
4.603571461,4.614094329,31.631
4.618369245,4.62264416,31.632
4.61310781,4.628892114,31.633
4.619026924,4.636455426,31.634
4.620671122,4.639086143,31.635
4.624288359,4.637441945,31.636
4.637770785,4.633824709,31.637
4.641388021,4.637441945,31.638
4.645662936,4.638757304,31.639
4.650595531,4.647964814,31.64
4.639743822,4.647307135,31.641
4.634811228,4.647964814,31.642
4.636126586,4.639086143,31.643
4.631193991,4.634482388,31.644
4.629549793,4.631522831,31.645
4.629549793,4.625603717,31.646
4.628234434,4.625603717,31.647
4.625603717,4.612121291,31.648
4.622315321,4.623630679,31.649
4.619355764,4.616396207,31.65
4.618698085,4.612121291,31.651
4.620999962,4.619355764,31.652
4.631522831,4.627576755,31.653
4.638099624,4.631522831,31.654
4.637441945,4.636455426,31.655
4.645662936,4.635797747,31.656
4.6420457,4.634153548,31.657
4.64171686,4.635140067,31.658
4.643361059,4.639743822,31.659
4.649609012,4.643689898,31.66
4.649280173,4.643032219,31.661
4.643361059,4.64237454,31.662
4.642703379,4.635797747,31.663
4.631851671,4.628234434,31.664
4.633824709,4.627576755,31.665
4.630536312,4.628234434,31.666
4.633495869,4.62330184,31.667
4.63283819,4.625603717,31.668
4.631193991,4.621986481,31.669
4.621986481,4.616725047,31.67
4.619355764,4.612450131,31.671
4.621328802,4.612450131,31.672
4.633824709,4.622973,31.673
4.639414983,4.629220953,31.674
4.637770785,4.637441945,31.675
4.638757304,4.634811228,31.676
4.6420457,4.631193991,31.677
4.640072662,4.634811228,31.678
4.645991776,4.635468907,31.679
4.636455426,4.645662936,31.68
4.64171686,4.650595531,31.681
4.639414983,4.645662936,31.682
4.637770785,4.630207472,31.683
4.633167029,4.624946038,31.684
4.635140067,4.623630679,31.685
4.628234434,4.625274878,31.686
4.628234434,4.620671122,31.687
4.631851671,4.624617198,31.688
4.626590236,4.620999962,31.689
4.620342283,4.614094329,31.69
4.615409688,4.611463612,31.691
4.621328802,4.617053886,31.692
4.629220953,4.622315321,31.693
4.635140067,4.636455426,31.694
4.638099624,4.629878633,31.695
4.64171686,4.63250935,31.696
4.639414983,4.635468907,31.697
4.636455426,4.631851671,31.698
4.647635974,4.638428464,31.699
4.651253211,4.645005257,31.7
4.65191089,4.649280173,31.701
4.650266692,4.643361059,31.702
4.638428464,4.637770785,31.703
4.634811228,4.627905595,31.704
4.635797747,4.627247916,31.705
4.630536312,4.630865152,31.706
4.629220953,4.625603717,31.707
4.63218051,4.625932557,31.708
4.629220953,4.622315321,31.709
4.621986481,4.619026924,31.71
4.619026924,4.611463612,31.711
4.618040405,4.620999962,31.712
4.627576755,4.627247916,31.713
4.635468907,4.624946038,31.714
4.636784266,4.628234434,31.715
4.637113105,4.629220953,31.716
4.640072662,4.63250935,31.717
4.638099624,4.630536312,31.718
4.643361059,4.638099624,31.719
4.648951333,4.642703379,31.72
4.647635974,4.6420457,31.721
4.646649455,4.644018738,31.722
4.640401502,4.634153548,31.723
4.633824709,4.629878633,31.724
4.63283819,4.626919076,31.725
4.633824709,4.625932557,31.726
4.633167029,4.626261397,31.727
4.628892114,4.63218051,31.728
4.627576755,4.619026924,31.729
4.62330184,4.615409688,31.73
4.61376549,4.61376549,31.731
4.620013443,4.617053886,31.732
4.635797747,4.623959519,31.733
4.636784266,4.628892114,31.734
4.639086143,4.631522831,31.735
4.638428464,4.631851671,31.736
4.64237454,4.635468907,31.737
4.640072662,4.63250935,31.738
4.645005257,4.638099624,31.739
4.650595531,4.643361059,31.74
4.654870447,4.650266692,31.741
4.640730341,4.645991776,31.742
4.640072662,4.636126586,31.743
4.630207472,4.634153548,31.744
4.630207472,4.624288359,31.745
4.628563274,4.620999962,31.746
4.629549793,4.623959519,31.747
4.630536312,4.621986481,31.748
4.624617198,4.61376549,31.749
4.619355764,4.615409688,31.75
4.616725047,4.606202178,31.751
4.624288359,4.605215659,31.752
4.629220953,4.62330184,31.753
4.638757304,4.629878633,31.754
4.638428464,4.630207472,31.755
4.638099624,4.634153548,31.756
4.638757304,4.631522831,31.757
4.64171686,4.63218051,31.758
4.644018738,4.634482388,31.759
4.634482388,4.643689898,31.76
4.647635974,4.648951333,31.761
4.647964814,4.648293654,31.762
4.625932557,4.638428464,31.763
4.630207472,4.628234434,31.764
4.631193991,4.630207472,31.765
4.628563274,4.627905595,31.766
4.629549793,4.628563274,31.767
4.629549793,4.626919076,31.768
4.626261397,4.616067367,31.769
4.618040405,4.606531017,31.77
4.614423169,4.608504055,31.771
4.619684603,4.615409688,31.772
4.627576755,4.617053886,31.773
4.631193991,4.622315321,31.774
4.641388021,4.626919076,31.775
4.634811228,4.62264416,31.776
4.637113105,4.625274878,31.777
4.637113105,4.631193991,31.778
4.641059181,4.629878633,31.779
4.649280173,4.643032219,31.78
4.65191089,4.646320616,31.781
4.65158205,4.639086143,31.782
4.640401502,4.635140067,31.783
4.63283819,4.626590236,31.784
4.635797747,4.627576755,31.785
4.631522831,4.624617198,31.786
4.629549793,4.624288359,31.787
4.628563274,4.624946038,31.788
4.629549793,4.622315321,31.789
4.620999962,4.616396207,31.79
4.614094329,4.61343665,31.791
4.619026924,4.616396207,31.792
4.627247916,4.619026924,31.793
4.631851671,4.626919076,31.794
4.635468907,4.624946038,31.795
4.636455426,4.621986481,31.796
4.636126586,4.62330184,31.797
4.639743822,4.627247916,31.798
4.639414983,4.628892114,31.799
4.645662936,4.639414983,31.8
4.650266692,4.649937852,31.801
4.646320616,4.647635974,31.802
4.639743822,4.636455426,31.803
4.636126586,4.629549793,31.804
4.636455426,4.626919076,31.805
4.628892114,4.628563274,31.806
4.628563274,4.630207472,31.807
4.629549793,4.623630679,31.808
4.624946038,4.611134773,31.809
4.620671122,4.616067367,31.81
4.611792452,4.606859857,31.811
4.619026924,4.609819414,31.812
4.628563274,4.615409688,31.813
4.634153548,4.620342283,31.814
4.636455426,4.623630679,31.815
4.634811228,4.62330184,31.816
4.638757304,4.630865152,31.817
4.638757304,4.634811228,31.818
4.641388021,4.637770785,31.819
4.65191089,4.645005257,31.82
4.635468907,4.649937852,31.821
4.646649455,4.648293654,31.822
4.637770785,4.637113105,31.823
4.63283819,4.625603717,31.824
4.63218051,4.621986481,31.825
4.630865152,4.617711566,31.826
4.630207472,4.615738528,31.827
4.629549793,4.619026924,31.828
4.626261397,4.620342283,31.829
4.620671122,4.606531017,31.83
4.616396207,4.607517536,31.831
4.621657641,4.616725047,31.832
4.629549793,4.621328802,31.833
4.635140067,4.631522831,31.834
4.637441945,4.63283819,31.835
4.637770785,4.638099624,31.836
4.637441945,4.637770785,31.837
4.637113105,4.638428464,31.838
4.639743822,4.639086143,31.839
4.644347578,4.644676417,31.84
4.648622493,4.635468907,31.841
4.647307135,4.63250935,31.842
4.638428464,4.622315321,31.843
4.631193991,4.620342283,31.844
4.629220953,4.619355764,31.845
4.629549793,4.618698085,31.846
4.630207472,4.616396207,31.847
4.628563274,4.620999962,31.848
4.626261397,4.618698085,31.849
4.619355764,4.608504055,31.85
4.609819414,4.605873338,31.851
4.617053886,4.608832895,31.852
4.625603717,4.615080848,31.853
4.634153548,4.630865152,31.854
4.635468907,4.630536312,31.855
4.641388021,4.634811228,31.856
4.635140067,4.63283819,31.857
4.636784266,4.634153548,31.858
4.639086143,4.637113105,31.859
4.645991776,4.644347578,31.86
4.653555088,4.646649455,31.861
4.646978295,4.649937852,31.862
4.639086143,4.639414983,31.863
4.629220953,4.631522831,31.864
4.628234434,4.630865152,31.865
4.627905595,4.631851671,31.866
4.627576755,4.630536312,31.867
4.626919076,4.630207472,31.868
4.623630679,4.609819414,31.869
4.62330184,4.615080848,31.87
4.616725047,4.614752009,31.871
4.620671122,4.616725047,31.872
4.629220953,4.626261397,31.873
4.634153548,4.628563274,31.874
4.636126586,4.633824709,31.875
4.636126586,4.634811228,31.876
4.636455426,4.63218051,31.877
4.633495869,4.635140067,31.878
4.640401502,4.635468907,31.879
4.645334097,4.647964814,31.88
4.649937852,4.648293654,31.881
4.647635974,4.634153548,31.882
4.637770785,4.625603717,31.883
4.633495869,4.621657641,31.884
4.626590236,4.618369245,31.885
4.627247916,4.617053886,31.886
4.626919076,4.615738528,31.887
4.628892114,4.625274878,31.888
4.625603717,4.623630679,31.889
4.620013443,4.618369245,31.89
4.614423169,4.612121291,31.891
4.616396207,4.617711566,31.892
4.623630679,4.626919076,31.893
